2023-09-12 11:09:472 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-12 12:09:432 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-12 12:09:960 INFO  AddToCartPage :31 - Clicking on Add To Cart Button
2023-09-12 12:09:494 INFO  AddToCartPage :47 - Clicking on Cart Tab
2023-09-12 12:09:992 INFO  AddToCartPage :52 - get actual title text of Product Name
2023-09-12 12:09:643 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-12 12:09:252 INFO  AddToCartPage :31 - Clicking on Add To Cart Button
2023-09-12 12:09:851 INFO  AddToCartPage :47 - Clicking on Cart Tab
2023-09-12 12:09:330 INFO  AddToCartPage :52 - get actual title text of Product Name
2023-09-12 12:09:596 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-12 12:09:173 INFO  AddToCartPage :31 - Clicking on Add To Cart Button
2023-09-12 12:09:782 INFO  AddToCartPage :47 - Clicking on Cart Tab
2023-09-12 12:09:277 INFO  AddToCartPage :52 - get actual title text of Product Name
2023-09-13 11:09:383 INFO  AddToCartPage :47 - Clicking on Cart Tab
2023-09-13 11:09:719 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 11:09:324 INFO  AddToCartPage :31 - Clicking on Add To Cart Button
2023-09-13 11:09:920 INFO  AddToCartPage :47 - Clicking on Cart Tab
2023-09-13 11:09:498 INFO  AddToCartPage :52 - get actual title text of Product Name
2023-09-13 11:09:470 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 11:09:905 INFO  AddToCartPage :36 - Clicking on Add To Cart Button
2023-09-13 11:09:509 INFO  AddToCartPage :52 - Clicking on Cart Tab
2023-09-13 11:09:980 INFO  AddToCartPage :57 - get actual title text of Product Name
2023-09-13 11:09:26 INFO  AddToCartPage :61 - Clicking on Place To Order Button
2023-09-13 12:09:638 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 12:09:549 INFO  AddToCartPage :65 - Clicking on Add To Cart Button
2023-09-13 12:09:402 INFO  AddToCartPage :81 - Clicking on Cart Tab
2023-09-13 12:09:108 INFO  AddToCartPage :86 - get actual title text of Product Name
2023-09-13 12:09:167 INFO  AddToCartPage :90 - Clicking on Place To Order Button
2023-09-13 12:09:287 INFO  AddToCartPage :95 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='name']]
2023-09-13 12:09:577 INFO  AddToCartPage :100 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='country']]
2023-09-13 12:09:708 INFO  AddToCartPage :105 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='city']]
2023-09-13 12:09:827 INFO  AddToCartPage :109 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='card']]
2023-09-13 12:09:967 INFO  AddToCartPage :116 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='month']]
2023-09-13 12:09:77 INFO  AddToCartPage :121 - Enter card holder Expire Year 2023 to Yea field [[ChromeDriver: chrome on windows (c774734cec86bba0cb65ddfbd9a47800)] -> xpath: //input[@id='year']]
2023-09-13 12:09:671 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 12:09:311 INFO  AddToCartPage :69 - Clicking on Add To Cart Button
2023-09-13 12:09:829 INFO  AddToCartPage :85 - Clicking on Cart Tab
2023-09-13 12:09:348 INFO  AddToCartPage :90 - get actual title text of Product Name
2023-09-13 12:09:398 INFO  AddToCartPage :94 - Clicking on Place To Order Button
2023-09-13 12:09:490 INFO  AddToCartPage :99 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='name']]
2023-09-13 12:09:781 INFO  AddToCartPage :104 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='country']]
2023-09-13 12:09:870 INFO  AddToCartPage :109 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='city']]
2023-09-13 12:09:992 INFO  AddToCartPage :113 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='card']]
2023-09-13 12:09:108 INFO  AddToCartPage :120 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='month']]
2023-09-13 12:09:205 INFO  AddToCartPage :125 - Enter card holder Expire Year 2023 to Yea field [[ChromeDriver: chrome on windows (750c672ce1e09e794b470b8160be04ee)] -> xpath: //input[@id='year']]
2023-09-13 12:09:281 INFO  AddToCartPage :130 - Clicking on Purchase Button
2023-09-13 12:09:825 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 12:09:419 INFO  AddToCartPage :75 - Clicking on Add To Cart Button
2023-09-13 12:09:933 INFO  AddToCartPage :91 - Clicking on Cart Tab
2023-09-13 12:09:356 INFO  AddToCartPage :96 - get actual title text of Product Name
2023-09-13 12:09:406 INFO  AddToCartPage :100 - Clicking on Place To Order Button
2023-09-13 12:09:524 INFO  AddToCartPage :105 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='name']]
2023-09-13 12:09:835 INFO  AddToCartPage :110 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='country']]
2023-09-13 12:09:988 INFO  AddToCartPage :115 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='city']]
2023-09-13 12:09:120 INFO  AddToCartPage :119 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='card']]
2023-09-13 12:09:274 INFO  AddToCartPage :126 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='month']]
2023-09-13 12:09:377 INFO  AddToCartPage :131 - Enter card holder Expire Year 2025 to Yea field [[ChromeDriver: chrome on windows (853de67f54495ac3df8fec2235214ae6)] -> xpath: //input[@id='year']]
2023-09-13 12:09:484 INFO  AddToCartPage :136 - Clicking on Purchase Button
2023-09-13 12:09:634 INFO  AddToCartPage :142 - get actual title text of Thank You
2023-09-13 12:09:614 INFO  HomePage :45 - Mouse Hover And Click IPhone6
2023-09-13 12:09:180 INFO  AddToCartPage :75 - Clicking on Add To Cart Button
2023-09-13 12:09:619 INFO  AddToCartPage :91 - Clicking on Cart Tab
2023-09-13 12:09:175 INFO  AddToCartPage :96 - get actual title text of Product Name
2023-09-13 12:09:227 INFO  AddToCartPage :100 - Clicking on Place To Order Button
2023-09-13 12:09:352 INFO  AddToCartPage :105 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='name']]
2023-09-13 12:09:655 INFO  AddToCartPage :110 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='country']]
2023-09-13 12:09:771 INFO  AddToCartPage :115 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='city']]
2023-09-13 12:09:879 INFO  AddToCartPage :119 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='card']]
2023-09-13 12:09:41 INFO  AddToCartPage :126 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='month']]
2023-09-13 12:09:158 INFO  AddToCartPage :131 - Enter card holder Expire Year 2025 to Yea field [[ChromeDriver: chrome on windows (ebec7a18fe21585c55ddf6e6bc4fa3ef)] -> xpath: //input[@id='year']]
2023-09-13 12:09:243 INFO  AddToCartPage :136 - Clicking on Purchase Button
2023-09-13 12:09:368 INFO  AddToCartPage :142 - get actual title text of Thank You
2023-09-14 13:09:694 INFO  HomePage :54 - Mouse Hover And Click IPhone6
2023-09-14 13:09:214 INFO  AddToCartPage :80 - Clicking on Add To Cart Button
2023-09-14 13:09:706 INFO  AddToCartPage :99 - Clicking on Cart Tab
2023-09-14 13:09:78 INFO  AddToCartPage :105 - get actual title text of Product Name
2023-09-14 13:09:102 INFO  AddToCartPage :111 - Clicking on Place To Order Button
2023-09-14 13:09:151 INFO  AddToCartPage :117 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='name']]
2023-09-14 13:09:329 INFO  AddToCartPage :123 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='country']]
2023-09-14 13:09:398 INFO  AddToCartPage :128 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='city']]
2023-09-14 13:09:457 INFO  AddToCartPage :134 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='card']]
2023-09-14 13:09:512 INFO  AddToCartPage :142 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='month']]
2023-09-14 13:09:561 INFO  AddToCartPage :148 - Enter card holder Expire Year 2025 to Yea field [[ChromeDriver: chrome on windows (28560b32ba75e5f497340d85ccf5123a)] -> xpath: //input[@id='year']]
2023-09-14 13:09:597 INFO  AddToCartPage :154 - Clicking on Purchase Button
2023-09-14 13:09:647 INFO  AddToCartPage :161 - get actual title text of Thank You
2023-09-14 14:09:354 INFO  HomePage :54 - Mouse Hover And Click IPhone6
2023-09-14 14:09:806 INFO  AddToCartPage :87 - Clicking on Add To Cart Button
2023-09-14 14:09:317 INFO  AddToCartPage :106 - Clicking on Cart Tab
2023-09-14 14:09:727 INFO  AddToCartPage :112 - get actual title text of Product Name
2023-09-14 14:09:753 INFO  AddToCartPage :118 - Clicking on Place To Order Button
2023-09-14 14:09:817 INFO  AddToCartPage :124 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='name']]
2023-09-14 14:09:48 INFO  AddToCartPage :130 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='country']]
2023-09-14 14:09:138 INFO  AddToCartPage :135 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='city']]
2023-09-14 14:09:228 INFO  AddToCartPage :141 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='card']]
2023-09-14 14:09:307 INFO  AddToCartPage :149 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='month']]
2023-09-14 14:09:367 INFO  AddToCartPage :155 - Enter card holder Expire Year 2025 to Yea field [[ChromeDriver: chrome on windows (23d03ed3b5a1a18a42e4496eb5bb8d36)] -> xpath: //input[@id='year']]
2023-09-14 14:09:421 INFO  AddToCartPage :161 - Clicking on Purchase Button
2023-09-14 14:09:498 INFO  AddToCartPage :168 - get actual title text of Thank You
2023-09-14 14:09:520 INFO  AddToCartPage :174 - Click on ok button
2023-09-14 14:09:887 INFO  AddToCartPage :180 - get actual title text of Logo
2023-09-14 14:09:873 INFO  HomePage :38 - Clicking on SignUp Button
2023-09-14 14:09:974 INFO  SignUpPage :50 - Enter User [[ChromeDriver: chrome on windows (c3ed7b0b0020148d0044c73f153dece8)] -> id: sign-username]
2023-09-14 14:09:186 INFO  SignUpPage :58 - Enter Password cena to Password field [[ChromeDriver: chrome on windows (c3ed7b0b0020148d0044c73f153dece8)] -> id: sign-password]
2023-09-14 14:09:251 INFO  SignUpPage :65 - Clicking on SignUp Button
2023-09-14 14:09:840 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 14:09:922 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (cc1b8818a7677bfa7b83b979a0ecfe3f)] -> id: loginusername]
2023-09-14 14:09:139 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (cc1b8818a7677bfa7b83b979a0ecfe3f)] -> id: loginpassword]
2023-09-14 14:09:234 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 14:09:370 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 14:09:725 INFO  HomePage :54 - Mouse Hover And Click IPhone6
2023-09-14 14:09:79 INFO  CartPage :87 - Clicking on Add To Cart Button
2023-09-14 14:09:942 INFO  HomePage :54 - Mouse Hover And Click IPhone6
2023-09-14 14:09:415 INFO  CartPage :87 - Clicking on Add To Cart Button
2023-09-14 14:09:844 INFO  CartPage :106 - Clicking on Cart Tab
2023-09-14 14:09:223 INFO  CartPage :112 - get actual title text of Product Name
2023-09-14 14:09:248 INFO  CartPage :118 - Clicking on Place To Order Button
2023-09-14 14:09:309 INFO  CartPage :124 - Enter card holder name Mr Smith to CardHolder Name field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='name']]
2023-09-14 14:09:533 INFO  CartPage :130 - Enter card holder Country name United Kingdom to CardHolder Country Name field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='country']]
2023-09-14 14:09:625 INFO  CartPage :135 - Enter card holder City name London to CardHolder City Name field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='city']]
2023-09-14 14:09:694 INFO  CartPage :141 - Enter card holder Card Number 5105105105105100 to CardHolder Number field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='card']]
2023-09-14 14:09:754 INFO  CartPage :149 - Enter card holder Expire Month 12 to Month field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='month']]
2023-09-14 14:09:795 INFO  CartPage :155 - Enter card holder Expire Year 2025 to Yea field [[ChromeDriver: chrome on windows (1373bc61ce74d2d3e74804c8dded5f1c)] -> xpath: //input[@id='year']]
2023-09-14 14:09:830 INFO  CartPage :161 - Clicking on Purchase Button
2023-09-14 14:09:879 INFO  CartPage :168 - get actual title text of Thank You
2023-09-14 14:09:902 INFO  CartPage :174 - Click on ok button
2023-09-14 14:09:297 INFO  CartPage :180 - get actual title text of Logo
2023-09-14 15:09:680 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:774 INFO  LoginPage :47 - Enter username Json to username field [[ChromeDriver: chrome on windows (8d731d44f2a2b2b2658a9d9080e2e47a)] -> id: loginusername]
2023-09-14 15:09:981 INFO  LoginPage :54 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (8d731d44f2a2b2b2658a9d9080e2e47a)] -> id: loginpassword]
2023-09-14 15:09:33 INFO  LoginPage :61 - Clicking on Login Button
2023-09-14 15:09:117 INFO  LoginPage :72 - get actual title text of Welcome
2023-09-14 15:09:147 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:231 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (fd44915c701d220499d11183445045a6)] -> id: loginusername]
2023-09-14 15:09:461 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (fd44915c701d220499d11183445045a6)] -> id: loginpassword]
2023-09-14 15:09:583 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:662 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:301 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:393 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (1dd22926b9d32e1501d1e0f7397206e4)] -> id: loginusername]
2023-09-14 15:09:597 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (1dd22926b9d32e1501d1e0f7397206e4)] -> id: loginpassword]
2023-09-14 15:09:654 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:762 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:83 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:177 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (0a6668fa9f13aadbbbbc1ce58b26a994)] -> id: loginusername]
2023-09-14 15:09:370 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (0a6668fa9f13aadbbbbc1ce58b26a994)] -> id: loginpassword]
2023-09-14 15:09:443 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:516 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:495 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:612 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (7b2584620ef3dae9fa86283f46341d62)] -> id: loginusername]
2023-09-14 15:09:823 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (7b2584620ef3dae9fa86283f46341d62)] -> id: loginpassword]
2023-09-14 15:09:875 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:960 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:190 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:284 INFO  LoginPage :50 - Enter username Json to username field [[ChromeDriver: chrome on windows (edb9598d502b3a0cccae253fe1b3db1e)] -> id: loginusername]
2023-09-14 15:09:496 INFO  LoginPage :57 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (edb9598d502b3a0cccae253fe1b3db1e)] -> id: loginpassword]
2023-09-14 15:09:571 INFO  LoginPage :64 - Clicking on Login Button
2023-09-14 15:09:629 INFO  LoginPage :75 - get actual title text of Welcome
2023-09-14 15:09:408 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:505 INFO  LoginPage :50 - Enter username Json to username field [[ChromeDriver: chrome on windows (afae6d54e74e8b444336234f3888a882)] -> id: loginusername]
2023-09-14 15:09:739 INFO  LoginPage :57 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (afae6d54e74e8b444336234f3888a882)] -> id: loginpassword]
2023-09-14 15:09:819 INFO  LoginPage :64 - Clicking on Login Button
2023-09-14 15:09:985 INFO  LoginPage :75 - get actual title text of Welcome
2023-09-14 15:09:717 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:825 INFO  LoginPage :50 - Enter username Json to username field [[ChromeDriver: chrome on windows (fe6d23c0f29edcdf724e97fc5b293b14)] -> id: loginusername]
2023-09-14 15:09:88 INFO  LoginPage :57 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (fe6d23c0f29edcdf724e97fc5b293b14)] -> id: loginpassword]
2023-09-14 15:09:231 INFO  LoginPage :64 - Clicking on Login Button
2023-09-14 15:09:327 INFO  LoginPage :75 - get actual title text of Welcome
2023-09-14 15:09:132 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:255 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (2bb2086cf22a89ba9426652bf68e05c1)] -> id: loginusername]
2023-09-14 15:09:565 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (2bb2086cf22a89ba9426652bf68e05c1)] -> id: loginpassword]
2023-09-14 15:09:709 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:886 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:346 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:473 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (fb204d93b998d356a0fd3703725c934e)] -> id: loginusername]
2023-09-14 15:09:700 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (fb204d93b998d356a0fd3703725c934e)] -> id: loginpassword]
2023-09-14 15:09:808 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:914 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 15:09:921 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 15:09:02 INFO  LoginPage :46 - Enter username Json1 to username field [[ChromeDriver: chrome on windows (4878cc39fefcc9545c53f1dc04ef7d38)] -> id: loginusername]
2023-09-14 15:09:276 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (4878cc39fefcc9545c53f1dc04ef7d38)] -> id: loginpassword]
2023-09-14 15:09:341 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 15:09:524 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 16:09:822 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 16:09:896 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (8cf05d451a2f580637c776c618403702)] -> id: loginusername]
2023-09-14 16:09:78 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (8cf05d451a2f580637c776c618403702)] -> id: loginpassword]
2023-09-14 16:09:139 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 16:09:191 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 16:09:629 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 16:09:683 INFO  LoginPage :46 - Enter username Json1 to username field [[ChromeDriver: chrome on windows (342051c990bf351efc1c5227532e0090)] -> id: loginusername]
2023-09-14 16:09:852 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (342051c990bf351efc1c5227532e0090)] -> id: loginpassword]
2023-09-14 16:09:887 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 16:09:934 INFO  LoginPage :71 - get actual title text of Welcome
2023-09-14 16:09:662 INFO  HomePage :46 - Clicking on Login Button
2023-09-14 16:09:756 INFO  LoginPage :46 - Enter username Json to username field [[ChromeDriver: chrome on windows (83ee1b8c368519dbd3e4141346dcd206)] -> id: loginusername]
2023-09-14 16:09:942 INFO  LoginPage :53 - Enter Password martin to Password field [[ChromeDriver: chrome on windows (83ee1b8c368519dbd3e4141346dcd206)] -> id: loginpassword]
2023-09-14 16:09:987 INFO  LoginPage :60 - Clicking on Login Button
2023-09-14 16:09:55 INFO  LoginPage :71 - get actual title text of Welcome
